127.0.0.1 - - [20/Aug/2024:14:16:49 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:48 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:48 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:48 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:48 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:48 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:48 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:49 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:49 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:49 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:49 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:49 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:50 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:50 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:50 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:50 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:50 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:50 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:51 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:51 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:51 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:51 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:51 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:52 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:42:52 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:43:12 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 200 711
0:0:0:0:0:0:0:1 - - [20/Aug/2024:15:43:12 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:03:07 +0900] "GET /JavaScript/javascript/exam19-3.html HTTP/1.1" 200 710
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:03:10 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 200 971
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:03:10 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 200 994
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:06:41 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:06:41 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 200 1141
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:07:17 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:07:17 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 200 968
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:07:25 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:07:25 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:07:34 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:07:34 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:07:36 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:36 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:36 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:41 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:43 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:48 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:48 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:49 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:51 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:52 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:53 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 200 971
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 200 958
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 200 971
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 200 958
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 200 971
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 200 958
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 200 971
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 200 958
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 200 971
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:08:54 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 200 958
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:09:02 +0900] "GET /JavaScript/javascript/exam20.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:09:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:09:02 +0900] "GET /JavaScript/javascript/calc.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:09:05 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:04 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 169
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:04 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:21 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:22 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:23 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:24 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:25 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:25 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:25 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:25 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:25 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:25 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:25 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:25 +0900] "GET /JavaScript/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:26 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:26 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:26 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:32 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:32 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:32 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:33 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:33 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:33 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:35 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:36 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:36 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:36 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:36 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:36 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:36 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:46 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:46 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:46 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:46 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:47 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:47 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:47 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:47 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:47 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:47 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:47 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /JavaScript/javascript/game.html HTTP/1.1" 200 176
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /JavaScript/javascript/.../image/%EA%B0%80%EC%9C%84.jpg HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [20/Aug/2024:16:39:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
